Subject,StimulusIndex,Region,RegionID,Division,PostDCA,FCShift,NTimepoints,SpotNeuronCount,StimNeuronCount,Definition
13,9,lpRF,14,Hind,-0.6214145198808102,2.5803684373149807,50,953,953,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,9,rCb,37,Hind,-0.5336652505464933,2.901001046856615,50,1969,1969,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,9,rMON,36,Hind,-0.20825183989935483,2.0173750356366824,50,1179,1179,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,9,rMOS1,38,Hind,0.16364639867929043,1.4344949100789977,50,1455,1455,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,9,rMOS2,39,Hind,0.8422349936180663,2.2056663936310907,50,648,648,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,9,rMOS3,40,Hind,-0.5651363701456422,1.1879530949193184,50,1513,1513,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,9,rMOS4,41,Hind,0.12590502818072719,1.601470865922852,50,1291,1291,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,9,rMOS5,42,Hind,0.14031625821006288,2.98052135537828,50,1685,1685,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,9,rNX,71,Hind,-0.6893400895121092,2.9401946562480585,50,449,449,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,9,rRa,46,Hind,-0.7676411283127857,1.1290340495545952,50,231,231,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,9,rT,47,Hind,-1.0407411074881572,1.714037915271728,50,1382,1382,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,9,raRF,48,Hind,-0.6631233902290617,1.3881862309444082,50,704,704,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,9,rimRF,49,Hind,-1.54619502907132,1.474490748765098,50,777,777,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,9,rpRF,50,Hind,0.10367599956677641,2.2229010953649557,50,1043,1043,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,lOB,20,Tel,0.8396904821626903,2.0623017498339298,50,254,254,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,lP,22,Tel,1.231407127758574,1.8181215058500255,50,1563,1563,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,lPO,25,Tel,1.5972895725725633,2.5320655988041962,50,557,557,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,lSP,28,Tel,1.3712731940440057,2.5748166415775446,50,988,988,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,rP,58,Tel,1.6274838194004198,2.018358590555849,50,1354,1354,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,rPO,61,Tel,1.5828504374539252,2.4373972540326676,50,624,624,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,rSP,64,Tel,0.8449219250677052,2.473428418344537,50,1066,1066,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,lHb,16,Di,2.3676084202295034,2.21841379300049,50,556,556,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,lPT,24,Di,0.4045887279983318,2.4484620314627676,50,420,420,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,lPrT,26,Di,-0.760839251044076,2.0808515066130364,50,541,541,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,lTh,30,Di,-0.27932436463978083,1.6172261581000325,50,901,901,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,rHb,52,Di,1.269284446459516,1.1105429065926964,50,466,466,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,rPT,60,Di,0.6955220273189893,2.0484687166751203,50,499,499,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,rPrT,62,Di,-0.8729101402526896,1.4523203911847669,50,493,493,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,rTh,66,Di,0.12267948011021526,1.2281994798206737,50,1300,1300,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,lTS,32,Mes,-0.038289558822681,1.2602680026911546,50,118,118,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,lTeO,29,Mes,-0.22102994971595435,2.219777400555323,50,7514,7514,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,rTS,68,Mes,-0.0707917864782934,0.9909454402265181,50,144,144,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,rTeO,65,Mes,-0.9360345644680327,1.5532041875470322,50,7228,7228,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,lCb,1,Hind,-0.23156409707923123,2.7329386453426983,50,1875,1875,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,lMON,0,Hind,-0.1885718314625819,2.296923222816447,50,1012,1012,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,lMOS1,2,Hind,0.20229532589358945,2.083170679752398,50,1217,1217,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,lMOS2,3,Hind,-0.007147165310974443,2.734121941332715,50,627,627,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,lMOS3,4,Hind,-0.5280442068802194,1.81785976500634,50,1262,1262,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,lMOS4,5,Hind,0.1781221791123736,2.1502589600674846,50,967,967,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,lMOS5,6,Hind,0.07904857777849517,1.7493059364571928,50,1257,1257,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,lNX,35,Hind,0.5159242026090447,3.362657682128333,50,340,340,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,lRa,10,Hind,-0.07359117253107073,1.593307149802215,50,382,382,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,lT,11,Hind,-0.7772193815657938,1.6864822624223952,50,1384,1384,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,laRF,12,Hind,-0.564318946902863,2.399170660756007,50,603,603,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,limRF,13,Hind,-1.4314709184810288,2.707220884944026,50,814,814,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,lpRF,14,Hind,-0.6214145198808102,2.418367802789067,50,953,953,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,rCb,37,Hind,-0.5336652505464933,2.177673553809011,50,1969,1969,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,rMON,36,Hind,-0.20825183989935483,2.2837084760577415,50,1179,1179,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,rMOS1,38,Hind,0.16364639867929043,1.5456507086533238,50,1455,1455,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,rMOS2,39,Hind,0.8422349936180663,2.7522729425059382,50,648,648,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,rMOS3,40,Hind,-0.5651363701456422,1.2050771245721656,50,1513,1513,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,rMOS4,41,Hind,0.12590502818072719,1.7551271267009396,50,1291,1291,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,rMOS5,42,Hind,0.14031625821006288,2.0091042847873606,50,1685,1685,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,rNX,71,Hind,-0.6893400895121092,3.142872393466582,50,449,449,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,rRa,46,Hind,-0.7676411283127857,1.5781238123438361,50,231,231,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,rT,47,Hind,-1.0407411074881572,2.0321214917645847,50,1382,1382,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,raRF,48,Hind,-0.6631233902290617,2.2816850224528737,50,704,704,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,rimRF,49,Hind,-1.54619502907132,2.8827341090148813,50,777,777,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,10,rpRF,50,Hind,0.10367599956677641,1.908259066943625,50,1043,1043,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,lOB,20,Tel,0.8396904821626903,3.3045992275513427,50,254,254,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,lP,22,Tel,1.231407127758574,3.3674518513093123,50,1563,1563,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,lPO,25,Tel,1.5972895725725633,2.742024617146868,50,557,557,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,lSP,28,Tel,1.3712731940440057,3.6222889590038965,50,988,988,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,rP,58,Tel,1.6274838194004198,2.812060442813072,50,1354,1354,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,rPO,61,Tel,1.5828504374539252,2.1146282598492356,50,624,624,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,rSP,64,Tel,0.8449219250677052,3.187381964001846,50,1066,1066,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,lHb,16,Di,2.3676084202295034,1.4488299746877982,50,556,556,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,lPT,24,Di,0.4045887279983318,2.3452340232807702,50,420,420,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,lPrT,26,Di,-0.760839251044076,1.9515052584376515,50,541,541,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,lTh,30,Di,-0.27932436463978083,1.8590486428531818,50,901,901,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,rHb,52,Di,1.269284446459516,1.0801108673290796,50,466,466,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,rPT,60,Di,0.6955220273189893,2.4137772608696175,50,499,499,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,rPrT,62,Di,-0.8729101402526896,1.6790526670006916,50,493,493,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,rTh,66,Di,0.12267948011021526,2.0282723483468157,50,1300,1300,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,lTS,32,Mes,-0.038289558822681,1.3975642059906326,50,118,118,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,lTeO,29,Mes,-0.22102994971595435,1.6100175620572699,50,7514,7514,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,rTS,68,Mes,-0.0707917864782934,1.1455293462865364,50,144,144,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,rTeO,65,Mes,-0.9360345644680327,1.9647707217094328,50,7228,7228,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,lCb,1,Hind,-0.23156409707923123,3.007605951744643,50,1875,1875,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,lMON,0,Hind,-0.1885718314625819,3.3360207120448955,50,1012,1012,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,lMOS1,2,Hind,0.20229532589358945,2.2263478523056066,50,1217,1217,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,lMOS2,3,Hind,-0.007147165310974443,2.245974926772945,50,627,627,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,lMOS3,4,Hind,-0.5280442068802194,3.347088924820483,50,1262,1262,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,lMOS4,5,Hind,0.1781221791123736,3.1679731140160263,50,967,967,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,lMOS5,6,Hind,0.07904857777849517,2.6286908099826065,50,1257,1257,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,lNX,35,Hind,0.5159242026090447,1.9631910005386346,50,340,340,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,lRa,10,Hind,-0.07359117253107073,2.379298478061148,50,382,382,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,lT,11,Hind,-0.7772193815657938,1.9828207214964897,50,1384,1384,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,laRF,12,Hind,-0.564318946902863,3.176836727987818,50,603,603,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,limRF,13,Hind,-1.4314709184810288,2.253980772221677,50,814,814,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,lpRF,14,Hind,-0.6214145198808102,2.431641635228072,50,953,953,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,rCb,37,Hind,-0.5336652505464933,1.7834062828228288,50,1969,1969,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,rMON,36,Hind,-0.20825183989935483,2.418011509480266,50,1179,1179,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,rMOS1,38,Hind,0.16364639867929043,1.9244687785862196,50,1455,1455,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,rMOS2,39,Hind,0.8422349936180663,1.686962528978623,50,648,648,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,rMOS3,40,Hind,-0.5651363701456422,1.6871292859735774,50,1513,1513,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,rMOS4,41,Hind,0.12590502818072719,1.757189833175604,50,1291,1291,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,rMOS5,42,Hind,0.14031625821006288,1.6596228685159924,50,1685,1685,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,rNX,71,Hind,-0.6893400895121092,1.703676888300753,50,449,449,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,rRa,46,Hind,-0.7676411283127857,2.42383508364705,50,231,231,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,rT,47,Hind,-1.0407411074881572,2.4165053927001754,50,1382,1382,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,raRF,48,Hind,-0.6631233902290617,1.851749596090416,50,704,704,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,rimRF,49,Hind,-1.54619502907132,1.881532611682074,50,777,777,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,11,rpRF,50,Hind,0.10367599956677641,1.3608942428206328,50,1043,1043,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,lOB,20,Tel,0.8396904821626903,1.9040194582602512,50,254,254,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,lP,22,Tel,1.231407127758574,1.5717354990224215,50,1563,1563,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,lPO,25,Tel,1.5972895725725633,1.8731356340626673,50,557,557,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,lSP,28,Tel,1.3712731940440057,2.4481126434492055,50,988,988,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,rP,58,Tel,1.6274838194004198,1.4401712505375448,50,1354,1354,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,rPO,61,Tel,1.5828504374539252,1.672585163390809,50,624,624,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,rSP,64,Tel,0.8449219250677052,1.7895951057200408,50,1066,1066,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,lHb,16,Di,2.3676084202295034,2.2657461774995316,50,556,556,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,lPT,24,Di,0.4045887279983318,2.45158967296353,50,420,420,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,lPrT,26,Di,-0.760839251044076,2.2880648684757205,50,541,541,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,lTh,30,Di,-0.27932436463978083,1.7614171994880936,50,901,901,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,rHb,52,Di,1.269284446459516,1.6760207535797367,50,466,466,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,rPT,60,Di,0.6955220273189893,2.9014054178852198,50,499,499,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,rPrT,62,Di,-0.8729101402526896,1.9797479638966655,50,493,493,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,rTh,66,Di,0.12267948011021526,1.611150831313851,50,1300,1300,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,lTS,32,Mes,-0.038289558822681,1.7024238273423988,50,118,118,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,lTeO,29,Mes,-0.22102994971595435,2.1183432893953764,50,7514,7514,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,rTS,68,Mes,-0.0707917864782934,1.680076459479312,50,144,144,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,rTeO,65,Mes,-0.9360345644680327,2.8720089461585077,50,7228,7228,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,lCb,1,Hind,-0.23156409707923123,2.2246226224608128,50,1875,1875,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,lMON,0,Hind,-0.1885718314625819,1.9605760996784396,50,1012,1012,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,lMOS1,2,Hind,0.20229532589358945,2.605300128391793,50,1217,1217,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,lMOS2,3,Hind,-0.007147165310974443,2.4507999216353458,50,627,627,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,lMOS3,4,Hind,-0.5280442068802194,2.4992181332649817,50,1262,1262,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,lMOS4,5,Hind,0.1781221791123736,2.7499617126200477,50,967,967,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,lMOS5,6,Hind,0.07904857777849517,1.9772882597695633,50,1257,1257,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,lNX,35,Hind,0.5159242026090447,3.3179350309189735,50,340,340,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,lRa,10,Hind,-0.07359117253107073,3.443156542730575,50,382,382,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,lT,11,Hind,-0.7772193815657938,2.16501041746584,50,1384,1384,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,laRF,12,Hind,-0.564318946902863,2.3968511616632746,50,603,603,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,limRF,13,Hind,-1.4314709184810288,2.402960974198067,50,814,814,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,lpRF,14,Hind,-0.6214145198808102,2.5524713263019385,50,953,953,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,rCb,37,Hind,-0.5336652505464933,3.5294706624957617,50,1969,1969,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,rMON,36,Hind,-0.20825183989935483,1.902114327881032,50,1179,1179,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,rMOS1,38,Hind,0.16364639867929043,3.565133870661924,50,1455,1455,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,rMOS2,39,Hind,0.8422349936180663,2.520701155574482,50,648,648,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,rMOS3,40,Hind,-0.5651363701456422,2.6187486088801117,50,1513,1513,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,rMOS4,41,Hind,0.12590502818072719,2.993419542358124,50,1291,1291,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,rMOS5,42,Hind,0.14031625821006288,1.9534405963313526,50,1685,1685,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,rNX,71,Hind,-0.6893400895121092,3.2259177861218804,50,449,449,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,rRa,46,Hind,-0.7676411283127857,3.8284755254554974,50,231,231,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,rT,47,Hind,-1.0407411074881572,2.6538523148436814,50,1382,1382,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,raRF,48,Hind,-0.6631233902290617,2.156542587381813,50,704,704,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,rimRF,49,Hind,-1.54619502907132,1.9344126471597007,50,777,777,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
13,12,rpRF,50,Hind,0.10367599956677641,1.8422269349984164,50,1043,1043,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
14,0,lOB,20,Tel,0.8396904821626903,2.4178667195297456,21,192,192,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
14,0,lP,22,Tel,1.231407127758574,5.210430365207988,21,1221,1221,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
14,0,lPO,25,Tel,1.5972895725725633,4.493225644408189,21,631,631,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
14,0,lSP,28,Tel,1.3712731940440057,5.913893957622842,21,1001,1001,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
14,0,rP,58,Tel,1.6274838194004198,5.110467329159074,21,1123,1123,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
14,0,rPO,61,Tel,1.5828504374539252,4.281026853621433,21,624,624,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
14,0,rSP,64,Tel,0.8449219250677052,5.834900583497922,21,895,895,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
14,0,lHb,16,Di,2.3676084202295034,4.92883988003044,21,532,532,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
14,0,lPT,24,Di,0.4045887279983318,4.210075831481759,21,437,437,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
14,0,lPrT,26,Di,-0.760839251044076,2.7813445350779116,21,652,652,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
14,0,lTh,30,Di,-0.27932436463978083,3.3072775729595523,21,1209,1209,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
14,0,rHb,52,Di,1.269284446459516,3.0753018058015793,21,452,452,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
14,0,rPT,60,Di,0.6955220273189893,3.3855435833496212,21,435,435,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
14,0,rPrT,62,Di,-0.8729101402526896,2.7765291140442914,21,624,624,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
14,0,rTh,66,Di,0.12267948011021526,2.828681492271917,21,1386,1386,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
14,0,lTS,32,Mes,-0.038289558822681,3.3632357533608457,21,251,251,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
14,0,lTeO,29,Mes,-0.22102994971595435,4.416277503801795,21,7219,7219,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
14,0,rTS,68,Mes,-0.0707917864782934,2.2827236123827435,21,203,203,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
14,0,rTeO,65,Mes,-0.9360345644680327,2.5290900317843117,21,6806,6806,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
14,0,lCb,1,Hind,-0.23156409707923123,5.144087770064399,21,1873,1873,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
14,0,lMON,0,Hind,-0.1885718314625819,4.784427842546801,21,1151,1151,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
14,0,lMOS1,2,Hind,0.20229532589358945,4.573908227722628,21,1898,1898,sqrt(sum_j((FC_stimulus_ij - FC_spot_ij)^2)); diagonal excluded
